Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-02-23,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,661.00,3,1,1,1,2022,2,2022,1,02,23
2022-02-23,Non-Electronic,Mail,Non-Tax,736.75,4,2,1,2,2022,2,2022,1,02,23
2022-02-23,Fully Electronic - All,Bank,Non-Tax,3450439164.10,1,5,1,9,2022,2,2022,1,02,23
2022-02-23,Electronic Settlement,Mail,IRS Tax,811980509.65,3,2,3,10,2022,2,2022,1,02,23
2022-02-23,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,170000355.30,2,1,3,11,2022,2,2022,1,02,23
2022-02-23,Non-Electronic,Mail,IRS Tax,-455452.07,4,2,3,5,2022,2,2022,1,02,23
2022-02-23,Fully Electronic - All,Internet,Non-Tax,7123153502.64,1,3,1,13,2022,2,2022,1,02,23
2022-02-23,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12379620.22,1,1,1,14,2022,2,2022,1,02,23
2022-02-23,Fully Electronic - All,Internet,IRS Tax,6707537667.10,1,3,3,15,2022,2,2022,1,02,23
2022-02-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,37705.00,2,1,2,3,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,88308706.46,2,1,1,6,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - All,Bank,Non-Tax,1800564284.24,1,5,1,7,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,84884574.98,2,1,3,8,2022,2,2022,1,02,22
2022-02-22,Electronic Settlement,Mail,IRS Tax,816976980.53,3,2,3,9,2022,2,2022,1,02,22
2022-02-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14743050.45,4,1,1,2,2022,2,2022,1,02,22
2022-02-22,Electronic Settlement,Mail,Non-Tax,70627008.18,3,2,1,10,2022,2,2022,1,02,22
2022-02-22,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,24.00,3,1,1,1,2022,2,2022,1,02,22
2022-02-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,7678972.50,4,1,3,4,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - All,Internet,IRS Non-Tax,344872.89,1,3,2,5,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - All,Internet,Non-Tax,718023933.09,1,3,1,11,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - All,Internet,IRS Tax,29362226546.02,1,3,3,12,2022,2,2022,1,02,22
2022-02-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,48663717.19,1,1,1,13,2022,2,2022,1,02,22
2022-02-18,Fully Electronic - All,Internet,IRS Non-Tax,209816.01,1,3,2,7,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - All,Bank,IRS Tax,30407.53,1,5,3,4,2022,2,2022,1,02,18
2022-02-18,Electronic Settlement,Mail,Non-Tax,73910977.56,3,2,1,11,2022,2,2022,1,02,18
2022-02-18,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,2595.58,3,1,1,1,2022,2,2022,1,02,18
2022-02-18,Non-Electronic,Over-the-Counter (OTC),Non-Tax,13811134.51,4,1,1,2,2022,2,2022,1,02,18
2022-02-18,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2289393.37,4,1,3,5,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,32718.21,2,1,2,6,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,95367795.99,2,1,3,9,2022,2,2022,1,02,18
2022-02-18,Non-Electronic,Mail,IRS Tax,19553179.42,4,2,3,3,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - All,Bank,Non-Tax,1499885281.48,1,5,1,10,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,100050375.69,2,1,1,8,2022,2,2022,1,02,18
2022-02-18,Electronic Settlement,Mail,IRS Tax,88777908.19,3,2,3,12,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - All,Internet,Non-Tax,425103645.13,1,3,1,13,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12540067.54,1,1,1,14,2022,2,2022,1,02,18
2022-02-18,Fully Electronic - All,Internet,IRS Tax,13287265195.98,1,3,3,15,2022,2,2022,1,02,18
2022-02-17,Fully Electronic - All,Bank,Non-Tax,1838622466.40,1,5,1,8,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,133970892.00,2,1,1,9,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,140410838.09,2,1,3,10,2022,2,2022,1,02,17
2022-02-17,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9842161.48,4,1,1,3,2022,2,2022,1,02,17
2022-02-17,Non-Electronic,Over-the-Counter (OTC),IRS Tax,3456185.40,4,1,3,6,2022,2,2022,1,02,17
2022-02-17,Electronic Settlement,Mail,Non-Tax,106208560.80,3,2,1,11,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - All,Internet,IRS Non-Tax,236542.81,1,3,2,7,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,13040.00,2,1,2,4,2022,2,2022,1,02,17
2022-02-17,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,338.00,3,1,1,2,2022,2,2022,1,02,17
2022-02-17,Non-Electronic,Mail,Non-Tax,300.00,4,2,1,1,2022,2,2022,1,02,17
2022-02-17,Non-Electronic,Mail,IRS Tax,-731.17,4,2,3,5,2022,2,2022,1,02,17
2022-02-17,Electronic Settlement,Mail,IRS Tax,302491396.72,3,2,3,12,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - All,Internet,Non-Tax,355383842.57,1,3,1,13,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14074434.81,1,1,1,14,2022,2,2022,1,02,17
2022-02-17,Fully Electronic - All,Internet,IRS Tax,5370339331.60,1,3,3,15,2022,2,2022,1,02,17
2022-02-16,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,25.50,3,1,1,1,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,277395664.58,2,1,3,9,2022,2,2022,1,02,16
2022-02-16,Non-Electronic,Over-the-Counter (OTC),Non-Tax,16532688.36,4,1,1,3,2022,2,2022,1,02,16
2022-02-16,Non-Electronic,Over-the-Counter (OTC),IRS Tax,13084757.54,4,1,3,4,2022,2,2022,1,02,16
2022-02-16,Electronic Settlement,Mail,Non-Tax,122586917.35,3,2,1,10,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,152059225.39,2,1,1,7,2022,2,2022,1,02,16
2022-02-16,Non-Electronic,Mail,Non-Tax,820.00,4,2,1,2,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - All,Bank,Non-Tax,1432528790.65,1,5,1,8,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - All,Internet,IRS Non-Tax,372882.99,1,3,2,6,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,128642.07,2,1,2,5,2022,2,2022,1,02,16
2022-02-16,Electronic Settlement,Mail,IRS Tax,890369451.37,3,2,3,11,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - All,Internet,Non-Tax,346349028.88,1,3,1,12,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12895665.28,1,1,1,13,2022,2,2022,1,02,16
2022-02-16,Fully Electronic - All,Internet,IRS Tax,25861865416.51,1,3,3,14,2022,2,2022,1,02,16
2022-02-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,102890582.22,2,1,1,7,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,78527018.20,2,1,3,8,2022,2,2022,1,02,15
2022-02-15,Electronic Settlement,Mail,Non-Tax,103393277.37,3,2,1,9,2022,2,2022,1,02,15
2022-02-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,995733.28,4,1,3,3,2022,2,2022,1,02,15
2022-02-15,Electronic Settlement,Mail,IRS Tax,424596753.62,3,2,3,10,2022,2,2022,1,02,15
2022-02-15,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,525.50,3,1,1,1,2022,2,2022,1,02,15
2022-02-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,21104517.27,4,1,1,2,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,19875.00,2,1,2,4,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - All,Internet,IRS Non-Tax,273675.04,1,3,2,5,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - All,Bank,Non-Tax,2363395094.52,1,5,1,6,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - All,Internet,Non-Tax,632150532.18,1,3,1,11,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,9588784.70,1,1,1,12,2022,2,2022,1,02,15
2022-02-15,Fully Electronic - All,Internet,IRS Tax,10029646403.90,1,3,3,13,2022,2,2022,1,02,15
2022-02-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,107825.48,2,1,2,3,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - All,Bank,Non-Tax,7054882239.12,1,5,1,7,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,114157205.15,2,1,3,8,2022,2,2022,1,02,14
2022-02-14,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,6559.13,3,1,1,1,2022,2,2022,1,02,14
2022-02-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,13321993.44,4,1,1,2,2022,2,2022,1,02,14
2022-02-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,12770952.55,4,1,3,4,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - All,Internet,IRS Non-Tax,351522.00,1,3,2,5,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,81658348.66,2,1,1,6,2022,2,2022,1,02,14
2022-02-14,Electronic Settlement,Mail,Non-Tax,87717100.83,3,2,1,9,2022,2,2022,1,02,14
2022-02-14,Electronic Settlement,Mail,IRS Tax,281555384.12,3,2,3,10,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - All,Internet,Non-Tax,575966062.35,1,3,1,11,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - All,Internet,IRS Tax,23913954878.96,1,3,3,12,2022,2,2022,1,02,14
2022-02-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,44445046.12,1,1,1,13,2022,2,2022,1,02,14
2022-02-11,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,5847.07,3,1,1,2,2022,2,2022,1,02,11
2022-02-11,Non-Electronic,Over-the-Counter (OTC),Non-Tax,20003944.23,4,1,1,3,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,164938926.86,2,1,1,8,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,117272433.47,2,1,3,9,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Bank,IRS Tax,1309334.19,1,5,3,5,2022,2,2022,1,02,11
2022-02-11,Non-Electronic,Over-the-Counter (OTC),IRS Tax,6894564.58,4,1,3,6,2022,2,2022,1,02,11
2022-02-11,Electronic Settlement,Mail,Non-Tax,91358736.38,3,2,1,10,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Bank,Non-Tax,11347136729.84,1,5,1,11,2022,2,2022,1,02,11
2022-02-11,Electronic Settlement,Mail,IRS Tax,186789651.52,3,2,3,12,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Internet,IRS Non-Tax,91635.63,1,3,2,7,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,15135.00,2,1,2,4,2022,2,2022,1,02,11
2022-02-11,Non-Electronic,Mail,Non-Tax,2000.00,4,2,1,1,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Internet,Non-Tax,474837970.91,1,3,1,13,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13151170.66,1,1,1,14,2022,2,2022,1,02,11
2022-02-11,Fully Electronic - All,Internet,IRS Tax,9968085287.87,1,3,3,15,2022,2,2022,1,02,11
2022-02-10,Non-Electronic,Mail,Non-Tax,650.00,4,2,1,1,2022,2,2022,1,02,10
2022-02-10,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,350.00,3,1,1,2,2022,2,2022,1,02,10
2022-02-10,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11332815.12,4,1,1,3,2022,2,2022,1,02,10
2022-02-10,Non-Electronic,Over-the-Counter (OTC),IRS Tax,1359787.74,4,1,3,5,2022,2,2022,1,02,10
2022-02-10,Electronic Settlement,Mail,IRS Tax,659810380.57,3,2,3,12,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,26015.00,2,1,2,6,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - All,Internet,IRS Non-Tax,181736.00,1,3,2,7,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,254342766.93,2,1,3,10,2022,2,2022,1,02,10
2022-02-10,Non-Electronic,Mail,IRS Tax,45272277.58,4,2,3,4,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - All,Bank,Non-Tax,1771137044.02,1,5,1,8,2022,2,2022,1,02,10
2022-02-10,Electronic Settlement,Mail,Non-Tax,77093229.06,3,2,1,11,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,97922006.00,2,1,1,9,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - All,Internet,Non-Tax,427692955.68,1,3,1,13,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13085093.45,1,1,1,14,2022,2,2022,1,02,10
2022-02-10,Fully Electronic - All,Internet,IRS Tax,4363492541.96,1,3,3,15,2022,2,2022,1,02,10
2022-02-09,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,154142118.49,2,1,1,6,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Bank,Non-Tax,1196324199.19,1,5,1,7,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,154419783.50,2,1,3,8,2022,2,2022,1,02,09
2022-02-09,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9278935.38,4,1,1,1,2022,2,2022,1,02,09
2022-02-09,Electronic Settlement,Mail,Non-Tax,144143750.00,3,2,1,9,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Bank,IRS Tax,1028110.77,1,5,3,3,2022,2,2022,1,02,09
2022-02-09,Non-Electronic,Over-the-Counter (OTC),IRS Tax,4052346.19,4,1,3,4,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Internet,IRS Non-Tax,156814.01,1,3,2,5,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,492956.61,2,1,2,2,2022,2,2022,1,02,09
2022-02-09,Electronic Settlement,Mail,IRS Tax,435924820.82,3,2,3,10,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Internet,Non-Tax,379473462.16,1,3,1,11,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14101052.43,1,1,1,12,2022,2,2022,1,02,09
2022-02-09,Fully Electronic - All,Internet,IRS Tax,10782415605.76,1,3,3,13,2022,2,2022,1,02,09
2022-02-08,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,371.00,3,1,1,1,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,118989674.45,2,1,1,6,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,55543524.41,2,1,3,8,2022,2,2022,1,02,08
2022-02-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17584899.74,4,1,1,2,2022,2,2022,1,02,08
2022-02-08,Electronic Settlement,Mail,Non-Tax,95759501.03,3,2,1,9,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,24885.00,2,1,2,4,2022,2,2022,1,02,08
2022-02-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2051155.71,4,1,3,3,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - All,Internet,IRS Non-Tax,461739.58,1,3,2,5,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - All,Bank,Non-Tax,1072388264.64,1,5,1,7,2022,2,2022,1,02,08
2022-02-08,Electronic Settlement,Mail,IRS Tax,401904395.12,3,2,3,10,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - All,Internet,Non-Tax,690257884.42,1,3,1,11,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10116679.12,1,1,1,12,2022,2,2022,1,02,08
2022-02-08,Fully Electronic - All,Internet,IRS Tax,3897854949.06,1,3,3,13,2022,2,2022,1,02,08
2022-02-07,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,1437.00,3,1,1,1,2022,2,2022,1,02,07
2022-02-07,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17527736.89,4,1,1,2,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,40450.78,2,1,2,4,2022,2,2022,1,02,07
2022-02-07,Non-Electronic,Over-the-Counter (OTC),IRS Tax,6454479.92,4,1,3,3,2022,2,2022,1,02,07
2022-02-07,Electronic Settlement,Mail,Non-Tax,37072506.73,3,2,1,9,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - All,Internet,IRS Non-Tax,297200.42,1,3,2,5,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,66329920.94,2,1,3,7,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,52559509.20,2,1,1,6,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - All,Bank,Non-Tax,1431610310.77,1,5,1,8,2022,2,2022,1,02,07
2022-02-07,Electronic Settlement,Mail,IRS Tax,96552444.80,3,2,3,10,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - All,Internet,Non-Tax,486467493.48,1,3,1,11,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - All,Internet,IRS Tax,24412656521.38,1,3,3,12,2022,2,2022,1,02,07
2022-02-07,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,40700648.64,1,1,1,13,2022,2,2022,1,02,07
2022-02-04,Fully Electronic - All,Internet,IRS Non-Tax,369435.83,1,3,2,6,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,52190281.66,2,1,1,7,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - All,Bank,Non-Tax,994408726.68,1,5,1,8,2022,2,2022,1,02,04
2022-02-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9192988.74,4,1,1,2,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,53690231.09,2,1,3,9,2022,2,2022,1,02,04
2022-02-04,Electronic Settlement,Mail,Non-Tax,42100976.77,3,2,1,10,2022,2,2022,1,02,04
2022-02-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,9960112.42,4,1,3,4,2022,2,2022,1,02,04
2022-02-04,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,281.00,3,1,1,1,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,43420.00,2,1,2,5,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - All,Bank,IRS Tax,242.29,1,5,3,3,2022,2,2022,1,02,04
2022-02-04,Electronic Settlement,Mail,IRS Tax,364372456.09,3,2,3,11,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - All,Internet,Non-Tax,527273857.30,1,3,1,12,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12475236.51,1,1,1,13,2022,2,2022,1,02,04
2022-02-04,Fully Electronic - All,Internet,IRS Tax,13339876317.27,1,3,3,14,2022,2,2022,1,02,04
2022-02-03,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17608518.39,4,1,1,1,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Bank,Non-Tax,1911266230.69,1,5,1,8,2022,2,2022,1,02,03
2022-02-03,Non-Electronic,Over-the-Counter (OTC),IRS Tax,15255078.64,4,1,3,4,2022,2,2022,1,02,03
2022-02-03,Electronic Settlement,Mail,Non-Tax,86849659.00,3,2,1,9,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Internet,IRS Non-Tax,443056.44,1,3,2,5,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,36695.00,2,1,2,2,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,118774513.05,2,1,3,7,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Bank,IRS Tax,2053.93,1,5,3,3,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,96434679.78,2,1,1,6,2022,2,2022,1,02,03
2022-02-03,Electronic Settlement,Mail,IRS Tax,420319789.70,3,2,3,10,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Internet,Non-Tax,489449948.68,1,3,1,11,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14252524.80,1,1,1,12,2022,2,2022,1,02,03
2022-02-03,Fully Electronic - All,Internet,IRS Tax,5842861669.44,1,3,3,13,2022,2,2022,1,02,03
2022-02-02,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,8591.29,3,1,1,2,2022,2,2022,1,02,02
2022-02-02,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11760296.12,4,1,1,3,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,160294838.91,2,1,1,7,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,35480.09,2,1,2,4,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - All,Bank,Non-Tax,2809583610.57,1,5,1,8,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,168536025.47,2,1,3,9,2022,2,2022,1,02,02
2022-02-02,Non-Electronic,Over-the-Counter (OTC),IRS Tax,10264337.43,4,1,3,5,2022,2,2022,1,02,02
2022-02-02,Electronic Settlement,Mail,Non-Tax,107388941.09,3,2,1,10,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - All,Internet,IRS Non-Tax,219340.79,1,3,2,6,2022,2,2022,1,02,02
2022-02-02,Non-Electronic,Mail,Non-Tax,65.00,4,2,1,1,2022,2,2022,1,02,02
2022-02-02,Electronic Settlement,Mail,IRS Tax,773637412.62,3,2,3,11,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - All,Internet,Non-Tax,890020560.87,1,3,1,12,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16163156.31,1,1,1,13,2022,2,2022,1,02,02
2022-02-02,Fully Electronic - All,Internet,IRS Tax,14035778110.60,1,3,3,14,2022,2,2022,1,02,02
2022-02-01,Fully Electronic - All,Internet,IRS Non-Tax,340026.11,1,3,2,5,2022,2,2022,1,02,01
2022-02-01,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11864493.33,4,1,3,3,2022,2,2022,1,02,01
2022-02-01,Electronic Settlement,Mail,Non-Tax,89565300.49,3,2,1,9,2022,2,2022,1,02,01
2022-02-01,Electronic Settlement,Mail,IRS Tax,928417879.57,3,2,3,10,2022,2,2022,1,02,01
2022-02-01,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11191815.66,4,1,1,2,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,20725.00,2,1,2,4,2022,2,2022,1,02,01
2022-02-01,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,473.00,3,1,1,1,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,82579492.35,2,1,1,6,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,246806848.30,2,1,3,7,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - All,Bank,Non-Tax,3914153995.30,1,5,1,8,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10705221.31,1,1,1,11,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - All,Internet,Non-Tax,536943091.90,1,3,1,12,2022,2,2022,1,02,01
2022-02-01,Fully Electronic - All,Internet,IRS Tax,25047562565.50,1,3,3,13,2022,2,2022,1,02,01
2022-01-31,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7979200.04,4,1,1,2,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - All,Bank,Non-Tax,5317926675.75,1,5,1,7,2022,2,2022,1,01,31
2022-01-31,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,276.50,3,1,1,1,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,370821919.31,2,1,3,8,2022,2,2022,1,01,31
2022-01-31,Electronic Settlement,Mail,Non-Tax,90977316.70,3,2,1,9,2022,2,2022,1,01,31
2022-01-31,Non-Electronic,Over-the-Counter (OTC),IRS Tax,12705609.56,4,1,3,3,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,59632.44,2,1,2,4,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - All,Internet,IRS Non-Tax,173416.00,1,3,2,5,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,89638906.63,2,1,1,6,2022,2,2022,1,01,31
2022-01-31,Electronic Settlement,Mail,IRS Tax,781911680.66,3,2,3,10,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - All,Internet,Non-Tax,807520147.36,1,3,1,11,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,41859998.72,1,1,1,12,2022,2,2022,1,01,31
2022-01-31,Fully Electronic - All,Internet,IRS Tax,25632032301.73,1,3,3,13,2022,2,2022,1,01,31
2022-01-28,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,10204.35,3,1,1,1,2022,2,2022,1,01,28
